type,rightsHolder,datasetID,datasetName,dataGeneralizations,eventID,parentEventID,eventType,eventDate,habitat,samplingProtocol,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,locationID,locationName
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,9d0e655e,9d0e655e,media,2020-08-05T05:02:06Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,7c304fdb,7c304fdb,media,2020-08-05T05:02:07Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,e9ccfa09,e9ccfa09,media,2020-08-08T04:20:35Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,b5781dba,b5781dba,media,2020-08-08T04:20:35Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,459dddf7,459dddf7,media,2020-08-08T04:20:36Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,ecf09d2b,ecf09d2b,media,2020-08-08T04:20:37Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,36c14ad3,36c14ad3,media,2020-08-08T04:20:37Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,e61ffa75,e61ffa75,media,2020-08-08T04:20:38Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,76490dff,76490dff,media,2020-08-08T04:20:38Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,f28ece39,f28ece39,media,2020-08-08T04:20:39Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,832a486a,832a486a,media,2020-08-08T04:20:40Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,aaf4fd97,aaf4fd97,media,2020-08-08T04:20:40Z,Protected marsh with ponds and small brooks,camera trap,51.181,5.655,EPSG:4326,187,2df5259b,B_DL_val 5_beek kleine vijver
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,b42ddc97,b42ddc97,media,2020-06-19T21:00:00Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,72a7147a,72a7147a,media,2020-06-19T22:00:00Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,44201e9e,44201e9e,media,2020-06-19T22:05:55Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,4c8086c7,4c8086c7,media,2020-06-19T22:05:55Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,aea55534,aea55534,media,2020-06-19T22:05:56Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,7329cccb,7329cccb,media,2020-06-19T22:05:57Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,46fb91af,46fb91af,media,2020-06-19T22:05:57Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,8608b7ef,8608b7ef,media,2020-06-19T22:05:58Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,6709f244,6709f244,media,2020-06-19T22:05:58Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,d1f2810a,d1f2810a,media,2020-06-19T22:05:59Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,fe0b0683,fe0b0683,media,2020-06-19T22:06:00Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,a4a2edd4,a4a2edd4,media,2020-06-19T22:06:00Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,a8848796,a8848796,media,2020-06-19T22:31:51Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,e470918a,e470918a,media,2020-06-19T22:31:51Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,5ff74dc7,5ff74dc7,media,2020-06-19T22:31:52Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,27e8fb0c,27e8fb0c,media,2020-06-19T22:31:53Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,9721100f,9721100f,media,2020-06-19T22:31:53Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,356cae2f,356cae2f,media,2020-06-19T22:31:54Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,0ec13e8a,0ec13e8a,media,2020-06-19T22:31:54Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,fde2387d,fde2387d,media,2020-06-19T22:31:55Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,e41c5c84,e41c5c84,media,2020-06-19T22:31:56Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,1d268bc4,1d268bc4,media,2020-06-19T22:31:56Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,91de8c9e,91de8c9e,media,2020-06-23T23:33:53Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,7f0758ac,7f0758ac,media,2020-06-23T23:33:54Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,7fc6cb24,7fc6cb24,media,2020-06-23T23:33:54Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,a7471c68,a7471c68,media,2020-06-23T23:33:55Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,bb7db1c9,bb7db1c9,media,2020-06-23T23:33:55Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,5b0ccf8a,5b0ccf8a,media,2020-06-23T23:33:56Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,b2d9a8fd,b2d9a8fd,media,2020-06-23T23:33:57Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,85d6e8af,85d6e8af,media,2020-06-23T23:33:57Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,44ea67af,44ea67af,media,2020-06-23T23:33:58Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,8e22f5a4,8e22f5a4,media,2020-06-23T23:33:58Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,f011d0e6,f011d0e6,media,2020-06-26T02:09:25Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,b3374ef1,b3374ef1,media,2020-06-26T02:09:25Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,1c601054,1c601054,media,2020-06-26T02:09:26Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,b43f1608,b43f1608,media,2020-06-26T02:09:27Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,81523d1f,81523d1f,media,2020-06-26T02:09:27Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,f4a5ec0f,f4a5ec0f,media,2020-06-26T02:09:28Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,5e8f4538,5e8f4538,media,2020-06-26T02:09:28Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,ee7f52c4,ee7f52c4,media,2020-06-26T02:09:29Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,825e9af1,825e9af1,media,2020-06-26T02:09:30Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,2e611f13,2e611f13,media,2020-06-26T02:09:30Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,e9c1a382,e9c1a382,media,2020-06-28T22:01:12Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,3e0b2565,3e0b2565,media,2020-06-28T22:01:13Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,58501b0d,58501b0d,media,2020-06-28T22:01:13Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,9bbdcb82,9bbdcb82,media,2020-06-28T22:01:14Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,9a4c6e25,9a4c6e25,media,2020-06-28T22:01:15Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,eb72150b,eb72150b,media,2020-06-28T22:01:15Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,9d18218f,9d18218f,media,2020-06-28T22:01:16Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,22d2744a,22d2744a,media,2020-06-28T22:01:16Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,b1035c2c,b1035c2c,media,2020-06-28T22:01:17Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,5549cb29,5549cb29,media,2020-06-28T22:01:18Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,b1d97da9,b1d97da9,media,2020-06-28T23:00:00Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,66b353fe,66b353fe,media,2020-06-28T23:33:16Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,70e796b3,70e796b3,media,2020-06-28T23:33:17Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,920395a6,920395a6,media,2020-06-28T23:33:17Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
Event,Research Institute for Nature and Forest (INBO),7cca70f5-ef8c-4f86-85fb-8f070937d7ab,"Sample from: MICA - Muskrat and coypu camera trap observations in Belgium, the Netherlands and Germany",coordinates rounded to 0.001 degree,00459931,00459931,media,2020-06-28T23:33:18Z,Protected marsh with ponds and small brooks,camera trap,51.184,5.659,EPSG:4326,187,ff1535c0,B_DL_val 3_dikke boom
